Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles
9872,,,1,0,1,1,0,1,15,0.127824,0.135831,0,0,0
146111,,,0,1,1,0,1,1,12,0.168854,0.177759,0,0,0
25322,,,0,1,1,0,1,1,1,1,1,0,0,0
120835,,,1,0,1,1,0,1,1,1,1,0,0,0
166199,,,0,3,3,0,3,3,14,0.13803,0.146144,2347.971899,0,0
11818,,,1,0,1,1,0,1,15,0.121296,0.12652,0,0,0
12124,,,3,0,3,3,0,3,14,0.146796,0.155641,2883.780074,0,0
30128,,,2,0,2,2,0,2,13,0.159713,0.171109,3611.071674,0,0
6682,,,0,2,2,0,2,2,15,0.139208,0.147222,2070,0,0
115872,,,1,0,1,1,0,1,16,0.122205,0.127429,0,0,0
9083,,,0,1,1,0,1,1,18,0.080981,0.083398,0,0,0
264395,,,0,1,1,0,1,1,11,0.165972,0.175444,0,0,0
6781,,,0,3,3,0,3,3,11,0.168306,0.179538,5177.738622,0.333333,1
23006,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
28349,,,1,1,2,1,1,2,12,0.140169,0.146023,6204,0,0
10832,,,0,1,1,0,1,1,14,0.134254,0.140719,0,0,0
166582,,,0,1,1,0,1,1,1,1,1,0,0,0
13561,,,1,0,1,1,0,1,1,1,1,0,0,0
62335,,,0,2,2,0,2,2,13,0.163509,0.172553,4138,0,0
3221,,,2,0,2,2,0,2,14,0.140559,0.146546,2070,0,0
7065,,,2,0,2,2,0,2,12,0.195377,0.210539,6204,0,0
29055,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0
3555,,,2,0,2,2,0,2,2,0.75,0.833333,2,0,0
122143,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
64807,,,0,1,1,0,1,1,15,0.128713,0.135526,0,0,0
11267,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0
7092,,,0,3,3,0,3,3,12,0.2,0.216988,7305.992587,0,0
7121,,,0,1,1,0,1,1,12,0.183811,0.201916,0,0,0
14924,,,0,3,3,0,3,3,12,0.204806,0.226648,9966.161841,0,0
23724,,,0,1,1,0,1,1,12,0.200815,0.217459,0,0,0
10629,,,0,1,1,0,1,1,1,1,1,0,0,0
3238,,,1,0,1,1,0,1,1,1,1,0,0,0
16423,,,0,1,1,0,1,1,13,0.151003,0.158556,0,0,0
7267,,,3,0,3,3,0,3,12,0.177845,0.190831,4398.547731,0,0
119513,,,0,1,1,0,1,1,16,0.122205,0.127429,0,0,0
63938,,,1,1,2,1,1,2,15,0.139208,0.147222,2070,0,0
2735,,,0,3,3,0,3,3,12,0.191529,0.208373,4139,0,0
29875,,,1,0,1,1,0,1,13,0.160754,0.170061,0,0,0
7163,,,1,0,1,1,0,1,13,0.160754,0.170061,0,0,0
174022,,,0,1,1,0,1,1,1,1,1,0,0,0
14412,,,1,0,1,1,0,1,1,1,1,0,0,0
63268,,,0,1,1,0,1,1,1,1,1,0,0,0
12180,,,1,0,1,1,0,1,1,1,1,0,0,0
138601,,,0,1,1,0,1,1,12,0.161381,0.170351,0,0,0
2852,,,0,1,1,0,1,1,14,0.120225,0.124883,0,0,0
7034,,,0,4,4,0,4,4,12,0.162406,0.175001,6701.897501,0,0
10564,,,0,4,4,0,4,4,12,0.148747,0.158486,2931.217996,0,0
22861,,,0,1,1,0,1,1,12,0.148236,0.156015,0,0,0
24096,,,0,2,2,0,2,2,13,0.170734,0.187489,0,1,1
6100,,,0,4,4,0,4,4,12,0.197633,0.215889,5721.171008,0,0
64766,,,0,2,2,0,2,2,13,0.168429,0.184215,389.232313,0,0
112095,,,0,3,3,0,3,3,12,0.181253,0.196089,2750.903897,0,0
25297,,,0,1,1,0,1,1,13,0.163625,0.172392,0,0,0
63828,,,0,1,1,0,1,1,14,0.150062,0.157973,0,0,0
20204,,,0,2,2,0,2,2,12,0.201107,0.231371,231.464263,0,0
6661,,,0,1,1,0,1,1,1,1,1,0,0,0
200595,,,1,0,1,1,0,1,1,1,1,0,0,0
13639,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0
164271,,,2,0,2,2,0,2,2,0.75,0.833333,2,0,0
6313,,,0,1,1,0,1,1,13,0.16672,0.181912,0,0,0
5458,,,1,1,2,1,1,2,12,0.200058,0.22952,2070,0,0
15123,,,0,4,4,0,4,4,11,0.195193,0.208747,19134.754768,0,0
8363,,,0,10,10,0,10,10,11,0.190911,0.206817,29925.333511,0,0
1661,,,1,0,1,1,0,1,12,0.160319,0.168848,0,0,0
113917,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0
6669,,,2,0,2,2,0,2,1,1,1,1,0,0
30298,,,0,9,9,0,9,9,11,0.223771,0.247804,47406.955844,0,0
6216,,,1,0,1,1,0,1,12,0.18287,0.194842,0,0,0
146140,,,0,10,10,0,10,10,10,0.235047,0.258182,118808.244491,0,0
64821,,,0,14,14,0,14,14,11,0.205844,0.229248,28433.278554,0.032967,3
29070,,,0,1,1,0,1,1,13,0.166774,0.182154,0,0,0
6821,,,1,0,1,1,0,1,12,0.160319,0.168848,0,0,0
66354,,,0,9,9,0,9,9,11,0.217565,0.240742,35021.461601,0,0
161013,,,0,8,8,0,8,8,13,0.165866,0.183077,5615.450092,0,0
3607,,,1,0,1,1,0,1,14,0.142278,0.151989,0,0,0
5862,,,0,1,1,0,1,1,1,1,1,0,0,0
29392,,,1,0,1,1,0,1,1,1,1,0,0,0
13579,,,0,7,7,0,7,7,12,0.217954,0.241809,23805.873551,0.047619,1
24825,,,0,9,9,0,9,9,11,0.212193,0.233485,42362.536732,0,0
30354,,,0,4,4,0,4,4,12,0.194369,0.208309,6441.853577,0,0
30637,,,0,7,7,0,7,7,12,0.189774,0.209798,22425.803079,0,0
4843,,,1,0,1,1,0,1,13,0.159516,0.170322,0,0,0
24843,,,1,0,1,1,0,1,12,0.17072,0.182701,0,0,0
101204,,,1,0,1,1,0,1,11,0.190332,0.201506,0,0,0
62913,,,1,0,1,1,0,1,12,0.17072,0.182701,0,0,0
63789,,,1,0,1,1,0,1,12,0.17072,0.182701,0,0,0
145228,,,1,0,1,1,0,1,12,0.17072,0.182701,0,0,0
23793,,,0,3,3,0,3,3,14,0.170047,0.185671,3329.017059,0,0
137602,,,1,0,1,1,0,1,15,0.145344,0.154446,0,0,0
145227,,,0,1,1,0,1,1,14,0.109513,0.11247,0,0,0
64306,,,0,9,9,0,9,9,13,0.211004,0.236377,34277.323249,0,0
155458,,,0,1,1,0,1,1,13,0.169865,0.180885,0,0,0
11220,,,0,9,9,0,9,9,11,0.239422,0.276753,117566.59423,0,0
138205,,,1,0,1,1,0,1,14,0.142278,0.151989,0,0,0
8457,,,0,8,8,0,8,8,12,0.175063,0.192488,23221.572816,0,0
29082,,,0,9,9,0,9,9,14,0.135165,0.146063,5799.055089,0,0
29868,,,0,6,6,0,6,6,14,0.155073,0.166676,10911.927487,0,0
7951,,,1,0,1,1,0,1,13,0.159516,0.170322,0,0,0
7525,,,0,1,1,0,1,1,14,0.14938,0.160021,0,0,0
105365,,,0,1,1,0,1,1,13,0.184007,0.199653,0,0,0
113490,,,0,2,2,0,2,2,13,0.193624,0.21025,847.961066,0,0
121382,,,0,5,5,0,5,5,13,0.19677,0.21619,14232.099604,0,0
160596,,,0,7,7,0,7,7,13,0.196844,0.216834,18371.099604,0,0
28603,,,1,0,1,1,0,1,14,0.164483,0.175199,0,0,0
65679,,,1,0,1,1,0,1,12,0.18287,0.194842,0,0,0
12791,,,1,0,1,1,0,1,14,0.164483,0.175199,0,0,0
13189,,,0,1,1,0,1,1,13,0.166882,0.178872,0,0,0
15111,,,0,6,6,0,6,6,12,0.207307,0.239578,6355.463881,0,0
30067,,,0,12,12,0,12,12,12,0.218069,0.252859,35110.129742,0,0
24731,,,0,4,4,0,4,4,12,0.204766,0.239745,3503.111599,0,0
28323,,,0,7,7,0,7,7,12,0.208162,0.244545,13588.955097,0,0
31230,,,0,2,2,0,2,2,12,0.180401,0.198501,631.544666,0,0
1257,,,0,1,1,0,1,1,12,0.172871,0.186572,0,0,0
24483,,,1,0,1,1,0,1,13,0.148993,0.158683,0,0,0
29099,,,0,15,15,0,15,15,11,0.202622,0.227315,42710.703915,0,0
2886,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
27780,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
30355,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
65251,,,0,6,6,0,6,6,12,0.207515,0.240331,11949.353166,0,0
11340,,,0,2,2,0,2,2,13,0.159234,0.172862,18.387431,0,0
29846,,,1,0,1,1,0,1,13,0.172311,0.190444,0,0,0
28769,,,0,1,1,0,1,1,13,0.154899,0.167468,0,0,0
9284,,,1,0,1,1,0,1,12,0.168497,0.181021,0,0,0
63079,,,1,0,1,1,0,1,12,0.168497,0.181021,0,0,0
110382,,,0,3,3,0,3,3,13,0.158454,0.171054,189.748081,0,0
143689,,,0,5,5,0,5,5,13,0.180637,0.199515,7639.03497,0,0
9255,,,1,0,1,1,0,1,14,0.153011,0.163683,0,0,0
149620,,,0,5,5,0,5,5,13,0.16048,0.17565,9256.064518,0,0
66452,,,0,1,1,0,1,1,1,1,1,0,0,0
65831,,,1,0,1,1,0,1,1,1,1,0,0,0
64410,,,1,0,1,1,0,1,14,0.153011,0.163683,0,0,0
30059,,,1,0,1,1,0,1,13,0.148993,0.158683,0,0,0
65430,,,1,0,1,1,0,1,15,0.119078,0.125476,0,0,0
2938,,,2,0,2,2,0,2,13,0.14924,0.159894,1270.37579,0,0
25108,,,1,0,1,1,0,1,13,0.179044,0.196094,0,0,0
25186,,,2,0,2,2,0,2,12,0.160344,0.16917,2070,0,0
25950,,,0,3,3,0,3,3,14,0.134787,0.143191,2173.003975,0,0
63643,,,3,0,3,3,0,3,15,0.134446,0.142439,909.711015,0,0
9248,,,1,0,1,1,0,1,13,0.171867,0.18842,0,0,0
162905,,,0,1,1,0,1,1,13,0.138196,0.143646,0,0,0
5109,,,1,0,1,1,0,1,15,0.119078,0.125476,0,0,0
5763,,,0,3,3,0,3,3,14,0.159713,0.174751,367.622351,0,0
28765,,,1,0,1,1,0,1,14,0.138297,0.147232,0,0,0
6802,,,1,0,1,1,0,1,12,0.168497,0.181021,0,0,0
25356,,,1,0,1,1,0,1,13,0.16275,0.170607,0,0,0
8148,,,0,1,1,0,1,1,15,0.122241,0.128893,0,0,0
11511,,,1,0,1,1,0,1,15,0.118784,0.124183,0,0,0
175900,,,1,0,1,1,0,1,13,0.179044,0.196094,0,0,0
7647,,,14,0,14,14,0,14,10,0.225648,0.250054,92442.459353,0,0
8245,,,1,0,1,1,0,1,13,0.178966,0.191325,0,0,0
2968,,,5,0,5,5,0,5,10,0.186644,0.199572,17194.674641,0,0
4739,,,3,0,3,3,0,3,10,0.193046,0.206146,3963.595791,0,0
8007,,,2,0,2,2,0,2,13,0.173683,0.187669,2110.786599,0,0
11856,,,1,0,1,1,0,1,12,0.18287,0.194842,0,0,0
153070,,,0,1,1,0,1,1,1,1,1,0,0,0
10035,,,1,0,1,1,0,1,1,1,1,0,0,0
16243,,,1,0,1,1,0,1,14,0.138297,0.147232,0,0,0
21436,,,1,0,1,1,0,1,11,0.190332,0.201506,0,0,0
124315,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
13649,,,2,0,2,2,0,2,13,0.179075,0.196416,839.493191,0,0
28838,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
160479,,,1,0,1,1,0,1,12,0.160319,0.168848,0,0,0
63422,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0
14605,,,1,9,10,1,9,10,12,0.247254,0.279409,148509.303919,0,0
4066,,,1,0,1,1,0,1,12,0.178704,0.190627,0,0,0
144520,,,1,0,1,1,0,1,14,0.174253,0.187434,0,0,0
66368,,,1,0,1,1,0,1,12,0.175063,0.185932,0,0,0
160798,,,2,1,3,2,1,3,13,0.182547,0.200705,1764.250969,0,0
7447,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
28744,,,1,0,1,1,0,1,13,0.178966,0.191325,0,0,0
21508,,,1,0,1,1,0,1,12,0.18287,0.194842,0,0,0
12144,,,1,0,1,1,0,1,13,0.16275,0.170607,0,0,0
27928,,,1,0,1,1,0,1,14,0.174253,0.187434,0,0,0
2504,,,2,0,2,2,0,2,12,0.175093,0.186254,2070,0,0
13824,,,1,1,2,1,1,2,13,0.175732,0.189409,1516.202916,0,0
160785,,,1,0,1,1,0,1,12,0.160319,0.168848,0,0,0
65710,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
1038,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
30559,,,1,0,1,1,0,1,12,0.168497,0.181021,0,0,0
110179,,,0,2,2,0,2,2,17,0.096107,0.098988,2070,0,0
164652,,,1,0,1,1,0,1,18,0.087684,0.089755,0,0,0
13124,,,0,4,4,0,4,4,13,0.155749,0.164612,22685,0,0
2193,,,3,0,3,3,0,3,12,0.184105,0.197278,26026.784136,0,0
13125,,,0,4,4,0,4,4,15,0.11892,0.124032,8272,0,0
17239,,,2,0,2,2,0,2,16,0.106309,0.110018,4138,0,0
24533,,,0,1,1,0,1,1,1,1,1,0,0,0
7741,,,1,0,1,1,0,1,1,1,1,0,0,0
25633,,,0,1,1,0,1,1,1,1,1,0,0,0
28543,,,1,0,1,1,0,1,1,1,1,0,0,0
7750,,,1,0,1,1,0,1,16,0.106287,0.109575,0,0,0
28322,,,0,1,1,0,1,1,1,1,1,0,0,0
22260,,,1,0,1,1,0,1,1,1,1,0,0,0
5543,,,0,1,1,0,1,1,15,0.118852,0.122882,0,0,0
61584,,,3,0,3,3,0,3,14,0.134875,0.141147,7230,0,0
63430,,,2,0,2,2,0,2,14,0.134804,0.1406,4138,0,0
64839,,,2,0,2,2,0,2,14,0.134857,0.140825,5160,0,0
25665,,,0,2,2,0,2,2,15,0.118811,0.122951,2070,0,0
31037,,,1,0,1,1,0,1,16,0.1062,0.109077,0,0,0
124046,,,0,1,1,0,1,1,1,1,1,0,0,0
62967,,,1,0,1,1,0,1,1,1,1,0,0,0
9480,,,1,0,1,1,0,1,12,0.19319,0.211039,0,0,0
65829,,,0,1,1,0,1,1,14,0.153079,0.16066,0,0,0
143357,,,4,1,5,4,1,5,13,0.180731,0.194119,7636.877034,0,0
65261,,,0,1,1,0,1,1,4,0.416667,0.516667,0,0,0
121257,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
12544,,,0,1,1,0,1,1,16,0.111063,0.114281,0,0,0
7300,,,0,1,1,0,1,1,12,0.183811,0.201916,0,0,0
63971,,,0,2,2,0,2,2,16,0.116022,0.120983,2070,0,0
13498,,,1,0,1,1,0,1,17,0.103966,0.107432,0,0,0
28191,,,2,0,2,2,0,2,15,0.131225,0.138222,4138,0,0
8233,,,0,1,1,0,1,1,12,0.200019,0.229198,0,0,0
24792,,,0,1,1,0,1,1,13,0.158868,0.172262,0,0,0
63291,,,0,1,1,0,1,1,1,1,1,0,0,0
179027,,,1,0,1,1,0,1,1,1,1,0,0,0
24204,,,0,3,3,0,3,3,12,0.205212,0.225569,5663.680196,0,0
25099,,,0,1,1,0,1,1,12,0.176315,0.185934,0,0,0
25021,,,0,1,1,0,1,1,12,0.192597,0.20937,0,0,0
164283,,,0,2,2,0,2,2,12,0.158309,0.169069,7.635693,0,0
20570,,,0,2,2,0,2,2,12,0.201029,0.217821,15876.976854,0,0
6136,,,0,6,6,0,6,6,12,0.211197,0.235079,18421.628222,0,0
5340,,,0,1,1,0,1,1,12,0.192597,0.20937,0,0,0
10845,,,3,0,3,3,0,3,13,0.200484,0.217921,1002.331025,0,0
101292,,,0,1,1,0,1,1,12,0.192597,0.20937,0,0,0
100581,,,2,0,2,2,0,2,13,0.184894,0.199214,268.600544,0,0
1447,,,6,0,6,6,0,6,11,0.216089,0.23499,12357.219664,0,0
30990,,,4,0,4,4,0,4,12,0.164889,0.174618,6610.447274,0,0
157862,,,0,4,4,0,4,4,13,0.156645,0.165399,3869.082125,0,0
23592,,,3,0,3,3,0,3,14,0.144532,0.153702,1767.817989,0,0
1448,,,1,0,1,1,0,1,14,0.135439,0.140732,0,0,0
4423,,,3,0,3,3,0,3,12,0.175479,0.186695,3997.224112,0,0
126454,,,0,1,1,0,1,1,16,0.122952,0.12941,0,0,0
5539,,,1,1,2,1,1,2,11,0.175762,0.185989,3461.477212,0,0
150562,,,0,1,1,0,1,1,15,0.104065,0.107911,0,0,0
6089,,,0,1,1,0,1,1,1,1,1,0,0,0
101475,,,1,0,1,1,0,1,1,1,1,0,0,0
175110,,,0,1,1,0,1,1,13,0.170313,0.181822,0,0,0
10310,,,0,2,2,0,2,2,3,0.5,0.583333,7,0,0
5256,,,1,0,1,1,0,1,4,0.347826,0.416667,0,0,0
61077,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
1742,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
1995,,,2,0,2,2,0,2,2,0.75,0.833333,2,0,0
120048,,,0,1,1,0,1,1,11,0.165972,0.175444,0,0,0
65897,,,0,2,2,0,2,2,12,0.183307,0.199423,14448,0,0
117801,,,0,3,3,0,3,3,12,0.204563,0.225105,257.176655,0,0
13193,,,0,1,1,0,1,1,12,0.165231,0.175382,0,0,0
30130,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
62162,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
11213,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
132980,,,0,2,2,0,2,2,13,0.196229,0.214887,2273.451358,0,0
113272,,,0,13,13,0,13,13,11,0.242619,0.273369,204453.213261,0,0
25631,,,0,2,2,0,2,2,12,0.192526,0.208357,3289.696911,0,0
62057,,,0,1,1,0,1,1,12,0.169726,0.179852,0,0,0
65247,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
159125,,,0,3,3,0,3,3,12,0.183485,0.200051,3805.992607,0,0
124320,,,0,1,1,0,1,1,12,0.192597,0.20937,0,0,0
62019,,,0,1,1,0,1,1,12,0.1422,0.14804,0,0,0
6886,,,0,1,1,0,1,1,11,0.175137,0.185972,0,0,0
130421,,,0,1,1,0,1,1,11,0.165733,0.175281,0,0,0
111864,,,0,4,4,0,4,4,11,0.198068,0.215096,13983.965941,0,0
133825,,,0,1,1,0,1,1,12,0.191458,0.20773,0,0,0
61435,,,0,4,4,0,4,4,13,0.190893,0.211223,5196.098678,0.166667,1
29374,,,0,2,2,0,2,2,15,0.130407,0.137711,153.820348,0,0
124196,,,0,5,5,0,5,5,12,0.209764,0.231227,7026.086595,0,0
125595,,,0,5,5,0,5,5,13,0.200406,0.220273,9374.962767,0,0
126056,,,0,8,8,0,8,8,11,0.214434,0.238245,33155.896495,0,0
6109,,,1,0,1,1,0,1,14,0.160307,0.171418,0,0,0
5074,,,5,1,6,5,1,6,11,0.200174,0.220869,6847.521178,0,0
14145,,,0,2,2,0,2,2,12,0.202207,0.220414,68.342371,0,0
65270,,,0,5,5,0,5,5,12,0.204019,0.226933,19486.715899,0,0
66386,,,0,5,5,0,5,5,12,0.199942,0.218262,9253.022432,0,0
63099,,,0,4,4,0,4,4,12,0.220554,0.251648,31242.69075,0,0
148170,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0
4598,,,1,0,1,1,0,1,14,0.166962,0.177757,0,0,0
162757,,,0,1,1,0,1,1,13,0.167679,0.17865,0,0,0
166593,,,0,1,1,0,1,1,14,0.149122,0.157408,0,0,0
220940,,,1,0,1,1,0,1,12,0.176586,0.188649,0,0,0
14810,,,0,1,1,0,1,1,13,0.17348,0.186417,0,0,0
162384,,,0,1,1,0,1,1,1,1,1,0,0,0
103124,,,1,0,1,1,0,1,1,1,1,0,0,0
143527,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
29433,,,0,2,2,0,2,2,12,0.2097,0.240264,2092.329943,0,0
110801,,,0,2,2,0,2,2,13,0.141578,0.147665,2070,0,0
4764,,,1,0,1,1,0,1,14,0.124027,0.128006,0,0,0
117115,,,0,2,2,0,2,2,11,0.185773,0.200027,5483.452048,0,0
120816,,,0,1,1,0,1,1,1,1,1,0,0,0
149337,,,1,0,1,1,0,1,1,1,1,0,0,0
16531,,,0,1,1,0,1,1,14,0.134254,0.140719,0,0,0
27914,,,3,0,3,3,0,3,13,0.169518,0.182198,4139,0,0
110562,,,0,1,1,0,1,1,16,0.111855,0.117245,0,0,0
122078,,,0,1,1,0,1,1,1,1,1,0,0,0
65156,,,1,0,1,1,0,1,1,1,1,0,0,0
65236,,,0,1,1,0,1,1,18,0.091013,0.093313,0,0,0
2060,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
3342,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
25683,,,0,2,2,0,2,2,12,0.203179,0.220922,2322.624583,0,0
62634,,,0,1,1,0,1,1,14,0.134472,0.141038,0,0,0
122394,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
130305,,,1,0,1,1,0,1,13,0.173407,0.184586,0,0,0
142698,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
122917,,,1,1,2,1,1,2,13,0.187133,0.201994,1019.119574,0,0
163916,,,0,1,1,0,1,1,12,0.196994,0.212721,0,0,0
177780,,,0,1,1,0,1,1,13,0.18146,0.194556,0,0,0
13831,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0
12635,,,2,0,2,2,0,2,2,0.75,0.833333,2,0,0
63800,,,1,0,1,1,0,1,12,0.165336,0.174542,0,0,0
109581,,,0,1,1,0,1,1,1,1,1,0,0,0
141983,,,1,0,1,1,0,1,1,1,1,0,0,0
64796,,,0,1,1,0,1,1,13,0.171725,0.185209,0,0,0
155325,,,0,1,1,0,1,1,11,0.185175,0.198636,0,0,0
211322,,,0,1,1,0,1,1,11,0.185175,0.198636,0,0,0
1634,,,0,2,2,0,2,2,11,0.184154,0.196574,2070,0,0
61552,,,1,0,1,1,0,1,12,0.155527,0.162797,0,0,0
160810,,,0,1,1,0,1,1,14,0.155644,0.16559,0,0,0
141397,,,0,1,1,0,1,1,13,0.17072,0.187248,0,0,0
15495,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
148389,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
61068,,,0,4,4,0,4,4,11,0.210318,0.228831,15604.154864,0,0
64621,,,1,0,1,1,0,1,12,0.173785,0.183598,0,0,0
6362,,,0,1,1,0,1,1,4,0.4,0.520833,0,0,0
12126,,,2,0,2,2,0,2,3,0.571429,0.708333,3,0,0
113419,,,1,2,3,1,2,3,12,0.181922,0.195785,10678.735628,0,0
123016,,,0,11,11,0,11,11,11,0.219642,0.244089,60530.860864,0,0
122436,,,0,2,2,0,2,2,13,0.195414,0.213864,1072.571582,0,0
126601,,,0,4,4,0,4,4,11,0.184993,0.200801,15992.419157,0,0
138744,,,0,1,1,0,1,1,13,0.140913,0.149868,0,0,0
30265,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
31193,,,0,3,3,0,3,3,13,0.170734,0.18411,10861.185482,0,0
60950,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
61253,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
61656,,,0,2,2,0,2,2,13,0.172196,0.18656,111.135059,0,0
64341,,,0,1,1,0,1,1,13,0.166922,0.178059,0,0,0
121273,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
138611,,,0,2,2,0,2,2,12,0.183209,0.199061,227.182774,0,0
164411,,,0,1,1,0,1,1,12,0.18308,0.198377,0,0,0
177442,,,0,1,1,0,1,1,13,0.162241,0.175795,0,0,0
125434,,,1,0,1,1,0,1,12,0.156125,0.164879,0,0,0
138000,,,0,1,1,0,1,1,13,0.149769,0.158951,0,0,0
25341,,,0,2,2,0,2,2,12,0.191493,0.208052,2070,0,0
28016,,,0,2,2,0,2,2,11,0.197992,0.216007,2272.452046,0,0
156599,,,0,4,4,0,4,4,12,0.201048,0.219934,2757.215979,0.333333,2
66468,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
122061,,,0,1,1,0,1,1,12,0.171896,0.184873,0,0,0
63606,,,0,1,1,0,1,1,14,0.143203,0.151005,0,0,0
128620,,,0,2,2,0,2,2,13,0.155445,0.164131,296.432826,0,0
24489,,,0,1,1,0,1,1,13,0.15996,0.170958,0,0,0
127438,,,0,1,1,0,1,1,13,0.18004,0.19416,0,0,0
143668,,,0,2,2,0,2,2,13,0.169449,0.182814,197.722547,0,0
146735,,,0,1,1,0,1,1,13,0.15996,0.170958,0,0,0
61321,,,0,2,2,0,2,2,14,0.169963,0.183693,541.535895,0,0
126734,,,0,1,1,0,1,1,12,0.201048,0.219853,0,0,0
176066,,,0,3,3,0,3,3,12,0.202029,0.221419,4363.678203,0,0
24975,,,0,1,1,0,1,1,14,0.165099,0.179236,0,0,0
62458,,,0,1,1,0,1,1,13,0.167435,0.17793,0,0,0
63454,,,0,2,2,0,2,2,14,0.15292,0.161928,2070,0,0
63640,,,0,1,1,0,1,1,14,0.145272,0.152981,0,0,0
145161,,,0,1,1,0,1,1,12,0.176722,0.189283,0,0,0
107446,,,0,2,2,0,2,2,12,0.18287,0.199337,45.411098,0,0
140049,,,0,2,2,0,2,2,12,0.208623,0.227603,2698.391566,0,0
122316,,,0,3,3,0,3,3,13,0.190332,0.207258,1632.692943,0,0
31854,,,0,1,1,0,1,1,13,0.163625,0.172392,0,0,0
133728,,,0,1,1,0,1,1,12,0.188461,0.201708,0,0,0
141957,,,0,2,2,0,2,2,12,0.177069,0.190964,825.010781,0,0
100401,,,1,0,1,1,0,1,15,0.132646,0.138351,0,0,0
126318,,,0,2,2,0,2,2,12,0.187065,0.203589,3948.033459,0,0
122317,,,1,0,1,1,0,1,12,0.180103,0.192195,0,0,0
111205,,,0,2,2,0,2,2,2,0.75,0.833333,2,0,0
101264,,,1,0,1,1,0,1,3,0.5,0.611111,0,0,0
111880,,,0,1,1,0,1,1,13,0.169963,0.182135,0,0,0
126597,,,0,1,1,0,1,1,13,0.157407,0.167425,0,0,0
132518,,,0,3,3,0,3,3,13,0.168278,0.180106,2487.052595,0,0
160631,,,0,1,1,0,1,1,13,0.167679,0.17865,0,0,0
165639,,,0,1,1,0,1,1,1,1,1,0,0,0
203480,,,1,0,1,1,0,1,1,1,1,0,0,0
176782,,,0,2,2,0,2,2,13,0.193624,0.21025,847.961066,0,0
62285,,,0,4,4,0,4,4,10,0.189617,0.205309,51119.521059,0,0
62523,,,0,1,1,0,1,1,12,0.148469,0.15533,0,0,0
120839,,,0,1,1,0,1,1,12,0.148469,0.15533,0,0,0
137110,,,0,2,2,0,2,2,14,0.157935,0.167137,258.075946,0,0
122357,,,0,1,1,0,1,1,1,1,1,0,0,0
122096,,,1,0,1,1,0,1,1,1,1,0,0,0
126716,,,0,1,1,0,1,1,14,0.157263,0.167895,0,0,0
212538,,,1,0,1,1,0,1,11,0.159406,0.168102,0,0,0
12540,,,0,2,2,0,2,2,14,0.169213,0.185498,117.431883,0,0
17080,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
25320,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
25783,,,0,2,2,0,2,2,14,0.169213,0.185498,117.431883,0,0
29381,,,0,2,2,0,2,2,14,0.169213,0.185498,117.431883,0,0
31168,,,0,1,1,0,1,1,14,0.167842,0.182064,0,0,0
61685,,,0,3,3,0,3,3,14,0.169241,0.18582,1151.931883,0,0
122447,,,0,2,2,0,2,2,14,0.169213,0.185498,117.431883,0,0
147452,,,0,1,1,0,1,1,14,0.161192,0.174506,0,0,0
